year,source id,target id
2002,212009,4475357
2003,303209,7716487
2002,209241,8038
2003,304046,9705181
2003,304268,102181
2003,301105,9704044
2002,211252,2749997
2002,202041,2213423
2002,203251,4191725
2003,304015,4812495
2002,206111,6033688
2002,203187,9908064
2002,204089,1356277
2002,203182,831544
2003,302152,9903031
2002,205222,9897995
2002,208142,208019
2002,212081,148042
2002,202198,9299518
2003,304088,9709201
2002,205276,9251792
2002,208050,9810215
2002,112152,7438458
2002,205320,104118
2002,208153,7848404
2003,212096,6596466
2002,209009,4946018
2003,210032,1089296
2002,201095,2237032
2003,301195,9509141
2003,303208,201205
2002,211052,210183
2002,204261,2781663
2002,211123,8142
2003,304250,202107
2002,207145,7018
2002,203188,105058
2002,205311,1624411
2002,203106,9701125
2002,206115,9911021
2002,212126,9315116
2002,206186,9308155
2002,211191,9305016
2003,301229,1701575
2002,206045,7536330
2003,301196,9207976
2002,203064,9507160
2002,107164,2343627
2003,301186,202109
2002,211090,9709027
2003,212003,9703025
2002,208115,3412832
2002,206051,2382184
2002,201144,5546689
2002,202056,9905226
2002,204202,8750453
2002,112236,2846434
2002,203093,202153
2003,301162,111051
2003,302195,7096006
2002,212266,2206102
2002,209183,7267475
2003,301135,1936515
2002,210014,11870
2002,209068,2347401
2002,202181,9309039
2003,212111,2888355
2003,301251,4801039
2002,202100,5025
2002,209139,10090
2003,304157,1661808
2003,301008,2741293
2002,210151,2892774
2002,110005,7660522
2002,205259,9705035
2003,301172,2420978
2002,211203,101206
2002,203110,7688422
2003,302191,9712230
2002,202177,5980131
2003,303065,303001
2003,301048,7096472
2003,304092,1933548
2002,203085,9510984
2002,203099,5040
2002,201128,110064
2002,201175,3187
2002,111208,4024
2002,211163,108044
2003,301237,9912094
2003,210269,5782684
2002,112112,7080382
2002,205095,102028
2002,212347,711013
2002,210131,209077
2003,301142,5419026
2002,205219,4449662
2003,302168,8883613
2002,211218,205290
2002,203021,694033
2002,203083,4273705
2002,203172,7431441
2002,210134,8011735
2002,203108,2394222
2002,204071,4612188
2003,212217,12092
2002,205187,53235
2002,111074,9813094
2002,211178,6813528
2002,205227,203198
2003,210224,202187
2003,210133,3103321
2003,211193,8146866
2002,211227,9512173
2002,209192,9606112
2002,201070,109162
2002,203277,9710178
2002,201140,111061
2002,202208,108234
2003,302107,2276046
2002,205160,4577604
2002,204165,7959331
2003,212116,2170
2003,303050,202111
2002,205074,3827906
2002,206029,205280
2003,301237,8299248
2002,112187,10010
2003,301250,6683169
2002,105134,6861726
2002,210067,8452225
2003,302105,209202
2002,208032,204145
2003,301094,12222
2002,201253,4789492
2003,303203,2230
2002,207209,9709220
2002,209223,2171
2002,112168,4912889
2003,303033,1899584
2002,204195,9603167
2003,212183,9703030
2002,112177,10124
2002,203031,9804076
2002,201258,2044977
2002,110298,2045714
2002,204004,3650474
2002,203048,6043
2002,203185,2223
2002,212245,9503124
2002,112104,9909140
2002,210079,102077
2003,302129,1197
2002,205100,9805131
2003,212063,9904207
2002,112046,110065
2002,204144,2351091
2002,210292,110226
2002,211156,9610043
2003,303203,8188
2003,303227,9083
2003,205041,7737952
2003,303234,1091048
2003,301186,3681200
2002,205057,9312114
2003,304114,303220
2003,302151,108150
2002,211116,9411096
2002,203179,9707131
2002,207053,2834441
2002,203243,1431005
2003,302060,110242
2002,204038,4651311
2002,208112,9623485
2003,209205,110089
2002,205010,927683
2002,206065,337526
2002,209134,9903192
2002,207127,6167550
2002,208015,9356290
2003,302165,7201076
2003,301140,4115477
2002,201140,9610043
2002,211196,9484628
2003,301213,3832617
2002,203143,9406089
2002,201006,6910658
2002,211180,204143
2002,207266,2435783
2003,304039,8057
2002,207232,3842504
2002,208003,9812046
2002,210313,105203
2002,110041,9806155
2002,206113,9906215
2002,201248,11018
2002,206164,206017
2002,207220,102022
2002,206191,1259409
2002,210249,4480881
2002,208014,5508279
2003,302150,211009
2003,304258,8173
2003,209127,9611016
2002,212065,4960834
2002,205160,9708042
2002,111131,4313979
2002,211202,1130736
2003,209127,1390428
2002,202203,6047479
2002,206247,9803251
2002,210146,9701125
2002,201032,8722559
2002,212268,8384916
2002,211216,2987553
2002,212314,105309
2002,212147,9612199
2002,201205,6847021
2003,301161,8232
2002,207107,5061562
2002,211100,9411048
2002,204085,438260
2003,303125,203014
2002,202048,105070
2002,211282,106176
2002,210223,9575086
2003,303144,6700854
2002,204027,9307168
2003,302075,4321294
2003,301072,7316312
2002,208205,7449470
2002,203099,1203
2002,106149,9904063
2002,207096,540294
2002,207175,1100786
2002,207125,9611173
2003,303048,9307924
2002,210085,9399024
2003,303124,202024
2003,211288,3674338
2002,206073,5739772
2002,205235,9707207
2002,203072,9801041
2002,212095,5907142
2002,211178,1278844
2003,301080,5412954
2002,206147,9910174
2002,207141,5024493
2002,110028,5555306
2003,301178,209150
2002,201047,9412127
2002,205286,7934424
2003,301036,206073
2002,111210,9803097
2002,201268,112140
2003,211041,2193
2003,304257,9911066
2002,205067,1605088
2002,208103,112247
2002,207140,585651
2002,112253,112002
2002,210253,9906161
2002,210267,6820960
2003,211257,8789640
2002,205129,2731579
2002,206045,9805028
2002,207245,110087
2002,212012,4225388
2002,212313,6653810
2002,202065,682852
2002,208187,3082874
2003,303056,12189
2002,205214,205153
2003,301005,203146
2002,110088,1772404
2003,302017,4799756
2002,211116,110277
2002,209226,9902095
2002,212051,9604003
2002,207038,9610011
2003,301040,9908025
2002,209047,6319253
2003,205041,9809124
2002,209245,202084
2002,201174,1197347
2002,208100,9903038
2002,204233,8492686
2002,106014,2045980
2003,303042,209054
2003,303052,4774746
2002,210262,9610148
2003,302183,102051
2002,203027,9308115
2003,301187,5728198
2003,304173,9511053
2002,205074,8223153
2002,203081,9706141
2002,202188,4252265
2002,112187,9911096
2002,205037,7047456
2002,204094,9906039
2003,304263,9760409
2003,303120,945609
2002,203166,1628788
2003,208146,108135
2002,208080,5225743
2002,211292,2318770
2002,202126,109053
2002,206164,105066
2002,204140,203265
2002,212346,1854534
2002,210298,9408163
2002,211016,9911161
2002,210308,9310118
2002,205010,9901128
2002,212228,204051
2002,210173,6417454
2002,206248,3062540
2002,209265,203249
2003,302008,7736446
2003,303049,212239
2002,203048,9605016
2002,206029,6705514
2002,212100,9602049
2002,207014,9905139
2002,208102,4414909
2002,205186,981578
2003,304028,9907177
2003,210041,2710020
2002,209152,5301546
2002,206054,9516301
2002,211218,208165
2003,210278,9811180
2002,201047,7124
2003,304028,210115
2003,212084,3222522
2003,304035,206045
2002,112119,6820391
2002,203129,9807082
2002,203260,111267
2002,205096,110077
2002,108054,9706091
2002,205135,9812127
2002,204196,316164
2002,104212,9909030
2002,201041,12148
2002,209255,9441729
2002,210254,9420311
2002,211115,11018
2002,201272,105207
2002,209207,3260657
2002,212057,8670371
2002,210030,7877919
2002,203101,9407008
2003,301098,1082
2003,303234,7206
2002,209067,5995251
2002,211098,4073070
2002,203271,110141
2002,110117,4166
2003,301240,760333
2002,205279,3195177
2003,302217,7931000
2002,207106,2078967
2002,211035,203274
2002,207116,10239
2003,301090,102181
2002,210035,203249
2003,304197,303057
2002,210067,103217
2003,303237,210122
2002,209085,9407087
2002,211178,5286950
2002,111047,9603044
2002,111208,104217
2002,209228,6224
2003,301249,9903039
2002,204154,9908036
2002,205227,1638389
2002,210231,105204
2003,303039,9052086
2002,201097,105082
2002,201173,101151
2002,210033,2072
2002,201051,2822063
2002,206063,4398703
2002,212293,211058
2002,9612017,8039271
2002,212271,5686847
2003,303046,6401288
2002,203191,104141
2002,203185,2717986
2002,211040,5871396
2002,209230,2432112
2002,108119,17195
2003,303035,205103
2002,207009,1922369
2002,12163,9083
2002,207027,9603042
2002,203151,9910004
2003,302227,1499980
2002,204089,6854762
2003,303127,3456459
2002,204253,9503074
2002,106248,6561832
2002,211065,9412184
2002,206163,87182
2002,203019,5849818
2003,304213,3278
2002,212284,9802085
2003,209203,9906127
2002,206058,1027
2002,207116,9805082
2002,201256,8139526
2002,205062,6351908
2003,301172,9906064
2003,303194,9605053
2003,302181,1967098
2002,201114,9606139
2003,301098,209003
2002,211180,7366566
2002,112053,106141
2002,204032,2186
2002,202087,105059
2002,202178,1709473
2002,202200,9210065
2003,303035,211090
2002,208115,9908056
2002,203118,9502025
2002,205083,110028
2002,212019,6215423
2003,210266,9907012
2003,304271,2178601
2002,207255,8050
2002,202092,74016
2003,301118,1775322
2002,207175,202153
2002,201154,544283
2002,9063,214477
2002,205109,2389907
2003,301059,9526296
2002,209206,203160
2002,212037,9184
2003,210269,377416
2003,301072,8571295
2002,206203,9603161
2003,301090,9611159
2003,303065,71828
2002,201210,3663481
2002,205237,106072
2002,212136,9710005
2003,212172,9501814
2002,12104,9406090
2002,204243,106193
2002,106252,4083
2002,210235,8479008
2002,210157,4577037
2002,203212,9709216
2002,212193,9802109
2002,111230,108102
2003,302117,209010
2003,304256,210209
2003,304068,9212149
2002,212287,206144
2002,209257,209226
2002,209237,2433030
2002,210072,4329646
2002,209161,9840879
2002,205034,7438752
2002,204206,3134644
2003,301011,211241
2002,201062,7953972
2002,204090,203073
2002,203268,106191
2002,205165,9510017
2003,212281,7822089
2002,206078,106109
2002,111180,108121
2002,212095,9208044
2003,303089,2173050
2002,201165,9212088
2002,206062,204026
2002,109069,8461925
2002,201196,9255774
2002,210157,9047
2002,12104,4086299
2002,206125,12172
2002,203101,5838197
2003,303167,417326
2002,209003,10255
2002,211254,5007320
2002,210229,202111
2002,211123,9742473
2002,202180,9409089
2002,211074,1650279
2003,303253,3128339
2003,304221,7127864
2002,205048,8697399
2003,304125,3836759
2002,212250,8372568
2002,201093,7603986
2002,206075,3090185
2002,112236,7191
2003,303247,6046
2003,301139,201028
2002,111208,7501736
2002,207214,7191
2002,211036,4387403
2002,211135,1832065
2002,201017,5356848
2003,304049,2322390
2002,201028,12213
2002,208107,9504081
2003,303213,8204633
2003,301030,9802071
2002,206090,9709220
2003,302010,5531272
2002,206164,6111464
2003,301171,8430692
2002,208119,1037
2003,303050,5012304
2002,206063,2944286
2003,301247,9807179
2002,202050,6389492
2002,112119,9524178
2002,107148,6761793
2002,109125,5129
2003,303184,109189
2002,110117,9911165
2002,208142,9905006
2002,210084,4921985
2002,204260,5292867
2002,203103,2998853
2002,210157,1380097
2002,203064,4546841
2002,201059,9807122
2002,201272,6790203
2002,210047,6561773
2003,304267,5849648
2002,210012,4683231
2002,209241,205161
2003,212222,1089458
2003,304012,6263807
2003,301198,512320
2002,210123,205039
2002,205106,204054
2003,303060,2777259
2003,304247,3405106
2003,207041,105306
2002,203137,5269
2002,112264,6909906
2002,111044,9506106
2003,206006,4662487
2002,202116,9912152
2002,201062,9306052
2002,206103,6194996
2003,303031,202163
2002,211220,206221
2002,208182,3157927
2002,205149,7001256
2002,202168,7731180
2002,211181,5062906
2002,212210,9806104
2003,303232,110274
2002,203188,3323324
2002,211213,1999239
2002,210134,6176078
2002,211285,6463301
2003,303034,6064876
2003,304178,3787956
2002,204026,9905111
2002,205138,9304159
2003,302217,11046
2002,205137,9810068
2003,303204,4685343
2002,203021,7776868
2002,203124,2801762
2002,107164,9712211
2002,201129,4639398
2002,210308,204004
2002,210088,2833438
2003,301140,204191
2002,211065,9803116
2002,112106,9910053
2002,209050,112119
2003,301154,3959174
2002,204091,206196
2002,206220,4284239
2002,211156,9907100
2002,208109,12143
2002,209247,6438242
2003,301130,3056
2002,206192,9912163
2003,301202,104160
2002,210119,9912289
2002,201196,10017
2002,209224,204226
2002,210292,1196625
2002,203186,203164
2002,203231,7296718
2003,302137,202187
2003,301098,549967
2002,211178,206079
2002,211261,9027068
2002,203272,5349491
2003,304247,212010
2003,301133,8075
2003,212096,4087709
2002,206020,6779210
2003,303237,7493863
2002,203046,5428821
2002,201112,170775
2003,304154,9102132
2002,206038,4776938
2002,204260,3321526
2002,201205,12054
2003,106277,1844893
2002,112053,9903205
2002,204163,8345402
2002,204105,9810078
2002,205090,5310223
2002,111246,9706092
2002,204038,10145
2002,111022,1395996
2002,210221,9061
2002,202209,2390546
2002,203129,8230576
2002,204112,111093
2002,205083,9436494
2002,211030,9905094
2002,208200,207242
2002,211218,203031
2002,207142,6843280
2003,304006,1714611
2002,212190,4800477
2002,202126,470246
2003,304195,107204
2002,210262,4879527
2002,201060,5619362
2002,206062,3093002
2002,212147,926124
2002,207097,7000304
2003,207149,9612017
2002,207059,7354536
2002,204054,2992655
2002,202100,104185
2003,212024,8722660
2002,211263,10251
2002,210206,6993604
2002,205109,203255
2002,204034,106111
2002,205204,7105930
2002,201185,2505583
2002,207072,8834115
2003,302085,3988764
2002,208094,205179
2002,209079,9211104
2002,209022,1765320
2002,208065,110007
2002,207027,6584155
2002,211042,9654297
2002,207252,9114855
2002,112253,5455493
2002,207117,7024
2002,206078,9405107
2002,202151,6240
2002,111181,4900521
2002,205306,9709220
2002,207276,826295
2002,208023,701461
2002,203274,1967977
2003,304199,301240
2003,301065,1312365
2002,204226,6698171
2002,210183,2776898
2002,201171,4806243
2003,303072,208044
2003,304256,9601036
2002,9704067,9505075
2002,210265,9802150
2002,204233,201159
2002,206101,204199
2002,212245,203206
2002,204182,3048604
2002,210084,207274
2002,201173,108238
2003,304159,124931
2003,304147,4931657
2003,302206,208107
2002,206029,203186
2002,211286,203071
2002,206007,9803300
2002,201075,4834836
2003,304056,108068
2002,202183,103171
2002,206089,9559833
2002,212100,7627793
2002,205270,205033
2002,210231,3187
2002,209263,206221
2002,208115,110093
2002,210138,9420749
2002,205315,9803194
2002,203203,6135262
2003,303057,2126991
2002,212252,3262764
2002,205138,5153707
2003,301140,7704703
2003,301155,6591515
2002,212164,212129
2002,112072,3776887
2003,302070,577187
2002,210145,9301042
2002,204153,6950923
2003,303153,208074
2003,301247,8323652
2002,205179,10014
2002,203108,112088
2003,301075,9102906
2002,205200,111031
2002,201197,9105
2003,301080,9226
2002,211105,208201
2003,303120,9735283
2002,210173,1588977
2003,301251,9804177
2002,110058,9910222
2002,207175,204174
2002,205039,2663408
2002,207099,865061
2002,212239,6917184
2002,203052,6826946
2002,211156,12068
2002,201142,9806003
2002,209207,8111007
2003,303243,107166
2003,303251,10079
2002,201121,2416375
2002,9911001,254967
2002,205062,101108
2002,207273,107160
2002,112236,7989559
2002,201224,1725968
2002,203065,8977926
2002,209210,7277504
2002,206147,6147274
2002,210253,8615113
2002,112074,105099
2002,203211,9912249
2002,111098,204091
2003,304196,9409089
2003,303095,2582511
2002,209214,10040
2002,212066,108131
2002,203163,9705139
2002,206141,3915711
2002,205270,8103165
2002,204254,12213
2002,207267,6034
2002,207001,111092
2002,208034,105217
2003,304220,201029
2002,205272,9905027
2002,201227,101206
2002,207116,6757673
2002,206118,9096278
2003,304030,105192
2002,210265,86390
2002,208144,9732757
2002,205057,107093
2002,209220,9240795
2003,302137,398515
2003,303097,204071
2002,203091,9507164
2002,205048,204004
2002,205202,3036674
2002,210153,4735584
2002,203144,2179362
2002,202003,5811715
2003,304232,4142211
2002,201270,2712912
2002,208142,9912249
2002,210124,205039
2003,303172,543800
2002,210046,205246
2002,211102,112071
2003,212246,8550725
2002,209137,4038
2002,207116,8717224
2002,210157,207117
2002,201171,111041
2002,207245,203168
2002,205275,202133
2003,303185,9803131
2003,301102,1845760
2002,203057,9812025
2002,207104,2951679
2002,212082,9168415
2002,212141,207135
2003,212329,9810179
2003,303256,7441442
2002,208100,9803103
2002,207116,2768118
2002,205134,205109
2002,205315,7458142
2003,303251,9909011
2002,206141,2314064
2002,212193,202021
2002,201175,6525724
2002,205146,204143
2002,211263,6213392
2002,112126,9394582
2002,203076,183319
2002,211043,9705037
2002,111149,7321693
2003,303223,3370401
2002,207023,9203071
2002,209117,4757903
2003,301076,208142
2002,202160,201063
2002,205245,9403155
2002,207281,8233873
2002,106280,5512913
2002,201179,10073
2002,203107,8188
2002,206128,4628551
2002,110188,5741075
2002,202055,9502091
2002,209180,9504153
2002,203157,823174
2003,302194,8738897
2002,111228,7909589
2002,207211,8125
2003,304044,3908820
2002,206193,5600144
2002,206214,2425310
2002,204091,206228
2002,209240,4892734
2003,206006,11241
2002,205244,204051
2003,304184,8962240
2002,207070,202058
2002,202074,9905078
2002,207234,8250
2003,304097,111217
2002,204172,9852720
2002,210218,3110141
2003,201149,12251
2003,304256,1806415
2003,304263,2295235
2002,203075,9502053
2002,204163,9603167
2003,303152,8862538
2002,201178,8076
2002,208075,1704559
2003,301255,808541
2002,211059,9906200
2002,204043,3319293
2003,304079,6923575
2002,204037,1617070
2002,201253,109064
2003,303256,122665
2002,201247,7638382
2002,211261,211075
2002,112180,2118299
2003,301161,201029
2003,303115,212274
2003,303208,5893648
2002,211020,9070122
2002,112176,110113
2002,210148,427018
2003,211134,5715065
2003,303135,201175
2002,203071,2676053
2003,303140,9807127
2003,303140,9704186
2003,212294,107177
2002,212077,4620643
2002,203153,202021
2002,104212,9901145
2002,204227,6726296
2002,209265,8832217
2003,304234,9739482
2002,112193,9904207
2002,201113,9509171
2002,207264,204033
2002,205187,1324652
2002,207036,5949411
2002,201055,1206
2002,210070,9606154
2003,304045,1841836
2002,201197,106010
2002,201227,110171
2002,206038,9005364
2002,210070,1561866
2002,210134,6464762
2003,304035,4088376
2002,211138,9803209
2003,301020,12258
2002,211128,9811110
2002,211262,9506206
2003,304178,9705088
2002,205311,205006
2002,210239,9408074
2002,211253,9911002
2002,203157,9611165
2003,212274,2140257
2003,303253,272230
2002,206029,3152612
2002,202210,4083922
2002,204206,9710217
2002,201081,9404063
2002,202014,9812135
2002,8020,9805034
2002,205091,4688819
2002,212212,728079
2002,205299,110143
2002,211140,7020373
2003,303072,1516395
2003,302105,9910170
2002,203227,111092
2002,202109,2510878
2003,303158,9904001
2002,201075,102045
2002,208203,1681262
2003,303211,5322185
2002,202207,6687073
2002,212125,9608039
2002,201060,111087
2002,203031,6867681
2002,203107,3157350
2002,205314,202179
2003,301217,2658740
2002,203064,11146
2003,304103,7782019
2002,203029,2020652
2002,208214,7587061
2002,212001,9609052
2003,209158,11045
2002,108114,6065210
2002,208153,8001
2003,302191,8633840
2003,303203,5239
2002,205184,5439961
2002,201086,9809036
2002,202067,9603097
2002,201272,8624303
2002,201254,9311092
2003,301071,9904121
2002,204172,9479432
2002,208159,9710159
2002,201253,6103
2002,203101,6973707
2002,209026,3309232
2002,111239,9704159
2002,212238,2682434
2003,212246,9909056
2002,209100,5838871
2002,210183,209099
2002,207070,9709116
2002,204041,8558253
2003,209158,209152
2003,303167,8965879
2003,302146,204071
2002,210056,9473485
2002,211181,211074
2002,208141,5042526
2002,202078,108197
2002,208068,4453232
2002,211036,6454731
2002,209054,5291172
2002,203121,8606150
2002,203028,488755
2002,202060,110143
2002,205043,112044
2002,209003,110280
2002,210157,4509465
2002,211116,201029
2002,204198,7638480
2002,206063,1205106
2003,303032,9302014
2002,205083,2081207
2002,112127,12009
2002,211178,3892275
2002,211222,105108
2003,304012,7996019
2003,302173,7991396
2002,201016,3388106
2002,211024,4484903
2002,208142,9807064
2002,206247,3894572
2002,201233,9712004
2002,212201,6113557
2002,212150,209222
2002,204089,110219
2002,206059,205089
2003,302135,9808147
2002,202027,9712028
2003,304225,206057
2002,209258,893770
2002,207130,9608136
2002,211102,11256
2003,302150,210135
2003,302175,9110883
2002,204089,9712028
2002,212236,569927
2002,202090,9711117
2002,204233,105168
2002,111208,106157
2002,204195,9704151
2003,212209,208013
2003,301036,205270
2003,212047,3026285
2002,204089,4048914
2002,212032,206017
2002,205265,578108
2002,207072,9701106
2002,210079,9304133
2003,304197,1981864
2002,207017,4618892
2002,112054,8793114
2002,209241,6940158
2002,210207,7616230
2003,302143,111277
2002,105233,2261605
2002,201125,2114
2002,206116,3627907
2003,301135,211236
2003,303218,9806059
2002,211102,8873355
2002,204124,9802100
2002,207081,9140
2002,207220,9055332
2002,107190,7766730
2003,304114,5455816
2002,205095,9705152
2002,209241,9274260
2002,204180,9803131
2002,204052,4500106
2003,211258,2075
2002,206203,148111
2002,210229,7742884
2003,302008,700500
2002,209164,4838805
2002,212055,5666625
2002,205258,9710014
2003,210133,1982456
2002,112165,6152405
2002,212074,7441931
2002,208016,2430366
2003,212217,112044
2002,211057,7039237
2002,110041,9805170
2002,111274,4936942
2002,204097,4346427
2002,205082,9802109
2002,208178,6659243
2002,210145,3045833
2002,202132,8402665
2002,206063,9905015
2002,206074,6961642
2003,303044,210309
2002,208225,8696850
2002,207157,9907200
2003,302150,5377857
2002,202002,9408099
2003,301119,9610043
2002,201032,9801030
2003,301011,212095
2003,303014,9909033
2003,212253,4738353
2003,301143,9307196
2002,212348,9911229
2002,202184,9807200
2002,211169,109162
2002,111266,4493031
2003,303143,3519884
2002,204002,9189146
2002,111163,9802109
2002,209188,9903026
2002,211116,206241
2003,303124,206115
2002,210187,110123
2002,212320,205024
2002,202097,4435975
2002,207108,4862131
2002,211029,2974960
2002,204260,111092
2002,211074,7942370
2003,304020,10239
2002,204253,9404034
2002,212210,7360607
2002,205019,2299
2003,302030,3619266
2002,210221,7434878
2002,201185,3612030
2003,301014,9575088
2003,303015,204079
2002,202092,9300897
2002,204183,5455587
2002,203163,9812135
2002,210167,106048
2002,205134,4832307
2002,201197,2658667
2003,303033,108221
2002,201227,103115
2002,211057,112090
2002,203271,202174
2002,207118,3307464
2002,209030,8054
2003,303160,5753942
2002,209026,9239
2003,304001,221280
2002,207130,5173896
2003,302030,7064
2002,207116,9128930
2002,201128,201004
2003,301233,110211
2002,211005,9707122
2003,304045,3122
2003,304269,6809303
2002,201039,2094
2002,203243,9904207
2002,206114,6024341
2002,208232,1509387
2002,208219,9608019
2003,301067,9166253
2003,303269,9601038
2003,304034,3470961
2002,105083,6023
2002,205101,4361953
2002,201010,102197
2003,302213,9607040
2002,203144,9511163
2002,210168,8187386
2002,112064,4300607
2003,303060,1112184
2002,202048,9445862
2003,302191,479970
2003,301136,4742146
2002,206047,9711071
2002,208114,9402120
2002,210157,11190
2002,207273,9808124
2003,301162,7084693
2002,202193,201174
2003,303095,108187
2002,112126,103080
2002,210160,8213235
2003,301150,206167
2002,206164,1975654
2002,207070,9910055
2003,304266,302030
2002,204198,103231
2002,207092,5635648
2002,206091,111228
2002,107242,2279966
2003,304004,5948453
2002,203032,4165
2002,203093,6300821
2002,206125,9855690
2002,208227,104238
2002,211025,1497671
2002,205114,9311162
2002,205123,3037
2002,203098,1047614
2002,210292,5273351
2003,303198,9609239
2002,211139,9704089
2002,12104,9701166
2003,304257,9812034
2002,206035,109191
2003,302041,2091
2002,207245,7781732
2002,203255,203134
2003,301157,210135
2002,206094,4822176
2002,207115,9909176
2002,204261,9807011
2002,203005,9809020
2002,210267,5885621
2002,203047,10119
2003,303082,929312
2002,204090,9538614
2002,209068,6021549
2002,211285,3374433
2002,202008,9806223
2002,210223,110248
2002,210020,4019374
2002,209137,9910129
2003,301247,3995774
2002,108117,9509115
2002,208179,112044
2003,301040,1347037
2002,204254,876979
2002,202010,1041709
2002,212212,3984944
2003,210224,209222
2002,111228,7219918
2003,303268,303207
2003,303079,211158
2002,201248,9910053
2003,301071,212095
2003,303207,303065
2003,302193,9612121
2002,111247,11156
2002,103256,5031
2003,301076,9908144
2002,207214,12400
2002,204203,11226
2002,204054,9711200
2002,202161,9912119
2003,210029,207029
2002,210157,9803140
2002,208132,9206049
2002,206033,8074454
2003,304149,207054
2003,303191,6309035
2002,212255,9505053
2002,207096,8167109
2003,304158,210155
2002,210291,210135
2002,210088,9711201
2003,212253,2397666
2002,209001,9702027
2002,205165,9611173
2002,103243,9611050
2002,209255,5436226
2002,205240,6230032
2003,304131,105256
2002,201182,2422146
2002,107242,3262
2002,203048,6302614
2002,202170,9301068
2002,205096,12072
2002,205261,9411135
2002,201019,5182
2003,302022,6551583
2003,301235,6469627
2002,208041,205279
2002,207070,9808061
2002,211271,5486855
2002,206060,2734989
2003,303270,9701166
2002,208014,4040500
2002,209079,111001
2002,203267,5370632
2002,205123,287535
2003,304011,9405112
2002,212079,211082
2002,201040,8831251
2002,204252,4280839
2002,201178,9912165
2003,303125,111266
2002,209241,2912277
2003,301189,1206
2003,301015,9912170
2002,205108,1133
2002,205186,3633693
2002,210102,2651712
2002,209130,110026
2002,207283,4596649
2003,301120,9912082
2002,205074,9810188
2002,211131,435729
2002,209110,5340823
2002,110193,8196257
2003,212297,9112829
2002,210229,4946284
2003,303269,105204
2002,212140,970094
2003,303138,201132
2002,210186,204129
2002,212245,3004385
2003,304223,3553209
2002,111228,9610168
2002,207228,205259
2002,210132,9802107
2002,206226,9711073
2003,210279,9910132
2003,303072,65834
2002,208158,9805097
2002,211169,6823254
2002,111208,1976080
2002,211011,571970
2002,206063,9709072
2002,203203,9909047
2003,301139,642088
2002,204150,204140
2002,211178,203140
2003,212172,2932372
2003,302024,5013723
2003,212208,207284
2002,201096,2183
2002,212083,6214750
2002,112180,5913316
2002,210302,9810188
2002,212025,205297
2002,206063,9707093
2002,201134,5145792
2002,206204,421922
2002,203005,9705200
2003,203141,1961688
2002,201234,9812026
2002,203264,6766896
2002,210035,209226
2002,211285,1931431
2002,204198,9812760
2003,301094,4143576
2002,203164,6815565
2002,209117,101189
2002,207161,3112577
2002,203118,9875213
2002,110260,9389280
2002,208101,7821606
2002,212070,3681570
2002,206043,9407032
2002,205123,9708166
2002,207245,2636879
2002,210061,6989951
2002,210200,9503030
2002,202171,202011
2002,204233,4111220
2002,203187,201205
2003,303199,7088429
2002,205078,9703030
2002,202017,786166
2003,212131,6186497
2002,111102,5147
2003,209203,8155773
2003,304254,1053
2002,207107,9103
2002,208123,106014
2002,205090,9902312
2002,206200,4637129
2002,210186,9806240
2002,210302,9204020
2003,304044,9867968
2002,201158,2095654
2002,207107,423985
2003,302122,11034
2002,202017,106179
2002,209169,9610134
2002,202114,108062
2002,209214,5123
2002,208085,1307183
2003,303231,9524175
2002,211012,8252
2002,206062,204234
2002,205037,9906064
2003,301120,4002466
2002,210096,9367441
2002,111207,4382776
2002,207120,9605022
2002,205222,2981971
2002,204082,201148
2002,205051,5104425
2002,9912205,9703154
2002,205306,9805170
2002,204157,1424943
2002,208163,203198
2002,207074,8609376
2002,204064,202135
2002,202054,6293839
2002,203001,3538241
2002,212313,9503157
2002,206226,572215
2002,208076,311985
2003,303245,9368635
2003,212063,5277270
2002,210173,7723179
2002,209035,5225
2003,303220,210102
2003,303249,5714922
2002,211107,9904191
2002,206038,108229
2002,210256,6129321
2002,207068,9202011
2002,205093,9912167
2002,212280,9911059
2003,303203,9607757
2002,204206,7174951
2002,203191,9812104
2002,209179,8054398
2002,207059,9508143
2002,203111,648501
2003,301070,126613
2003,303157,204158
2002,205298,8647425
2002,202137,9711162
2002,209088,5192
2003,211160,8319644
2002,211229,5514793
2002,206038,1964395
2002,212342,9169987
2002,202011,465017
2003,304005,779475
2003,208146,4157961
2002,205316,4134
2003,301067,9807192
2002,207245,3157421
2002,204207,2583204
2002,209111,202106
2003,303198,9505105
2002,203144,2247509
2002,206154,10010
2002,207091,7403157
2002,112258,1251390
2002,206141,12011
2002,210095,9712256
2002,209241,1256306
2002,212193,1897471
2002,211259,209085
2002,209188,106153
2002,111274,5267703
2002,212071,5222
2002,211180,3431420
2002,204233,201015
2002,201113,9908060
2002,205097,9609112
2002,207270,5551182
2003,304151,4723332
2002,207016,9706110
2002,207265,6873750
2002,111057,2764786
2003,302194,9905226
2002,110113,11125
2002,211182,203206
2002,110146,9402664
2003,212174,6486143
2003,303220,301250
2003,209205,8032372
2002,202131,9910019
2002,211027,7928409
2002,210108,205179
2003,303205,9211114
2002,211123,211052
2002,203236,101127
2002,209182,7555548
2002,102127,9305018
2003,212269,210246
2002,202101,9466945
2002,212165,5429784
2002,211203,109152
2002,201196,9912047
2002,210216,9404173
2002,204073,2974956
2002,111214,9802166
